route_id,repeat_id,fold_id,variant,status,error_message,warning_text,converged,linear_trend_slope,median_diff,epochs_run,early_stopping_triggered,loss,brier,auc,auc_macro,n_train_samples,n_test_samples,n_taxa_raw,n_taxa_retained,n_taxa_dropped,age_scale_mode,age_scale_value
pooled_spatiotemporal_age_z_interaction,5,fold_004,no_associations,ok,NA,NA,TRUE,0,0.06,318,TRUE,1.1065361049367528,0.08309314849118031,0.9214137214137215,0.5649926504309244,164,41,16,16,0,z_score,1290.4534428966062
pooled_spatiotemporal_age_z_interaction,5,fold_005,full,ok,NA,NA,TRUE,0,0.03,380,TRUE,1.289901753359605,0.10075502272792211,0.9060867293625914,0.5606301532489001,164,41,16,16,0,z_score,1264.1056583084144
pooled_spatiotemporal_age_z_interaction,5,fold_005,no_abiotic,ok,NA,NA,TRUE,0,0.01,274,TRUE,1.2940331414191537,0.09643590549330265,0.9058674802209284,0.5334967939430414,164,41,16,16,0,z_score,1264.1056583084144
pooled_spatiotemporal_age_z_interaction,5,fold_005,no_spatial,ok,NA,NA,TRUE,0,0.03,421,TRUE,1.3722376483422523,0.10611155641500532,0.8999944021495746,0.545573473568254,164,41,16,16,0,z_score,1264.1056583084144
pooled_spatiotemporal_age_z_interaction,5,fold_005,no_associations,ok,NA,NA,TRUE,0,0.05,154,TRUE,1.2350170674361343,0.10317599768810504,0.9106489774593223,0.5878066042572608,164,41,16,16,0,z_score,1264.1056583084144
pooled_spatiotemporal_age_z_main,1,fold_001,full,ok,NA,NA,TRUE,0,0.02,457,TRUE,1.3109207959327625,0.10165747293186207,0.9043396454885012,0.576945879901129,164,41,16,16,0,z_score,1280.5703677878082
pooled_spatiotemporal_age_z_main,1,fold_001,no_abiotic,ok,NA,NA,TRUE,0,0.03,256,TRUE,1.453156730943414,0.10518271646441463,0.8948062109371362,0.5246537553355736,164,41,16,16,0,z_score,1280.5703677878082
pooled_spatiotemporal_age_z_main,1,fold_001,no_spatial,ok,NA,NA,TRUE,0,0.02,343,TRUE,1.3973578671538418,0.11224595312883832,0.8958634115444444,0.531807600411597,164,41,16,16,0,z_score,1280.5703677878082
pooled_spatiotemporal_age_z_main,1,fold_001,no_associations,ok,NA,NA,TRUE,0,0.02,329,TRUE,1.2669468413579923,0.1037247712524397,0.9070501774420403,0.5805106511604541,164,41,16,16,0,z_score,1280.5703677878082
pooled_spatiotemporal_age_z_main,1,fold_002,full,ok,NA,NA,TRUE,0,0,285,TRUE,1.281484618613712,0.09821204003579086,0.9103090808463536,0.5888455763455763,164,41,16,15,1,z_score,1335.6766996535152
pooled_spatiotemporal_age_z_main,1,fold_002,no_abiotic,ok,NA,NA,TRUE,0,0.02,216,TRUE,1.3183784158398735,0.09935986831720467,0.9075258631699945,0.5467709842709843,164,41,16,15,1,z_score,1335.6766996535152
pooled_spatiotemporal_age_z_main,1,fold_002,no_spatial,ok,NA,NA,TRUE,0,0.01,432,TRUE,1.3668431429135355,0.10414576277883149,0.903917791306569,0.5560452855907402,164,41,16,15,1,z_score,1335.6766996535152
pooled_spatiotemporal_age_z_main,1,fold_002,no_associations,ok,NA,NA,TRUE,0,0.02,287,TRUE,1.2213043275174684,0.09688654252868553,0.9143375622631871,0.6234930412561992,164,41,16,15,1,z_score,1335.6766996535152
pooled_spatiotemporal_age_z_main,1,fold_003,full,ok,NA,NA,TRUE,0,0.01,248,TRUE,1.413212852112523,0.10548286538643085,0.9021419811186219,0.5723894341695047,164,41,16,16,0,z_score,1283.8998880907861
pooled_spatiotemporal_age_z_main,1,fold_003,no_abiotic,ok,NA,NA,TRUE,0,0.04,471,TRUE,1.4741187385226613,0.11165922840448912,0.8980063318216822,0.5472749922142635,164,41,16,16,0,z_score,1283.8998880907861
pooled_spatiotemporal_age_z_main,1,fold_003,no_spatial,ok,NA,NA,TRUE,0,0.02,345,TRUE,1.5959266282220754,0.12618730566276057,0.8896589753096983,0.5385893346419662,164,41,16,16,0,z_score,1283.8998880907861
