trait_domain_name,taxon_name,n_records,mean,median,sd,iqr,n_suspected_outliers
Leaf Area,Artemisia californica,97,1.4464656756577805,0.992,2.4894838326012496,0.8059999999999999,10
Leaf Area,Artemisia campestris,25,12.782092,2.6096,40.52952655481474,1.6405,2
Leaf Area,Artemisia carruthii,20,0.73763,0.5112,0.4862028481806204,0.7677750000000001,1
Leaf Area,Artemisia dracunculus,20,1.154005,1.07675,0.5940691413552183,0.9589749999999999,0
Leaf Area,Artemisia frigida,10,0.075221,0.070735,0.019516539680771054,0.016305,1
Leaf Area,Artemisia ludoviciana,29,2.975113793103448,2.4201,1.923344314454854,1.6671,4
Leaf Area,Artemisia pattersonii,15,112.23571428571427,112.235714285714,49.84042546170811,82.75,0
Leaf Area,Artemisia pontica,10,187.968,180.17,38.2665260740739,55.08500000000001,0
Leaf Area,Artemisia rothrockii,159,74.27315851238994,68.81355932,35.07933326497921,43.224576275000004,10
Leaf Area,Artemisia santonicum,10,117.966,94,72.88528081855759,65.00500000000001,1
Leaf Area,Artemisia scopulorum,35,297.8735294117647,297.873529411765,93.7403055656597,112.00000000000003,3
Leaf Area,Arum pictum,150,17341.7296,16944.525,7700.545800193235,10066.875,6
Leaf Area,Asclepias syriaca,78,1495.0323282051281,75.08500000000001,2512.411305253244,2236.915,19
Leaf Area,Asimina triloba,84,17587.186904761904,17618.1,4400.817132552067,5663.25,6
Leaf Area,Asparagus albus,23,12.815130434782608,6.459,25.57734777334384,6.8555,1
Leaf Area,Asperula cynanchica,21,22.570126984126986,22.33,6.328247809514442,7.670000000000002,1
Leaf Area,Asperula tinctoria,11,21.343775757575756,21.594,4.652303910228917,6.800000000000001,0
Leaf Area,Asplenium trichomanes,15,373.4088888888889,19.9466666666667,533.4268652906006,883.1800000000001,0
Leaf Area,Astragalus alpinus,50,270.956067446,244.79520935,151.33809927048824,253.662591975,0
Leaf Area,Astragalus drummondii,10,11.152055,11.077124999999999,2.208023435167752,3.282000000000002,0
Leaf Area,Astragalus humistratus,21,2.933395238095238,3,0.9541264960560473,1.52,0
Leaf Area,Astragalus laxmannii,10,5.37808,5.3641000000000005,1.0162991445545069,0.8155375000000005,2
Leaf Area,Astragalus onobrychis,10,439.834,428.33500000000004,89.2926137545044,122.41250000000002,0
Leaf Area,Astragalus rusbyi,22,6.76005,6.0840499999999995,2.8146517862529894,2.6675000000000004,4
Leaf Area,Astragalus shortianus,10,6.0565,5.38,1.483631149878193,1.4474999999999998,2
Leaf Area,Astragalus varius,10,246.95,253.65,52.02638753555738,76.25,0
Leaf Area,Asyneuma canescens,31,555.3322580645162,540.7,233.49444445510443,297.25,1
Leaf Area,Athyrium filix-femina,11,672.2252727272727,378.296,511.54387276422165,959.2719999999999,0
Leaf Area,Atriplex sp,10,0.6252889285714286,0.4598541666666665,0.3626708095745033,0.23368214285714273,2
Leaf Area,Avena barbata,113,50.20597345132744,8.503,130.85507340480183,6.925000000000001,18
Leaf Area,Baccharis glutinosa,72,5.958875,4.980499999999999,3.1709548832297934,4.054,5
Leaf Area,Baccharis pilularis,177,3.0286567138372487,2.106,11.34754533084323,0.9970000000000001,16
Leaf Area,Baccharis sergiloides,12,15.809881021847225,0.326435394044087,53.59606384038385,0.13711066340797567,2
Leaf Area,Ballota nigra,10,301.9,290.66499999999996,55.10633276776011,82.755,0
Leaf Area,Bartsia alpina,31,125.08363823870968,118.718802,66.70401858956261,82.41662265,2
Leaf Area,Bassia laniflora,10,11.3,11,2.6373387259803307,3.450000000000001,0
Leaf Area,Bassia prostrata,10,15.675,14,5.773857270298408,6.602500000000003,1
Leaf Area,Bellardia trixago,11,136.18545454545455,153.45,67.29496955399213,101.45000000000002,0
Leaf Area,Bellis perennis,69,1778.6149930695651,594.3299999999999,3189.5039293443765,1856.8999999999999,10
Leaf Area,Berberis aggregata,15,2.87622,2.1921,2.0203371706581197,2.6708999999999996,2
Leaf Area,Berberis bealei,20,130.839257,110.084255,97.2899248538499,103.79722500000001,3
Leaf Area,Berberis koreana,11,6.3052909090909095,5.474,3.433885974942833,1.9092500000000001,3
Leaf Area,Berberis pruinosa,15,6.22244,6.054,1.6086269552456394,2.2150499999999997,0
Leaf Area,Berberis vulgaris,61,14.555755705178251,2.79,63.181582963120164,1.9744000000000002,10
Leaf Area,Betula alleghaniensis,17,903.8712352941176,38.38,1456.3053149517227,1622.26333333333,4
Leaf Area,Betula glandulosa,15,963.5135442197917,1176.533,759.1028904636094,1611.0409770206252,0
Leaf Area,Betula nana,175,74.93987434053334,69.373,32.06356740891996,36.35459999999999,16
Leaf Area,Betula nigra,25,437.8573250666668,23.17837,1074.1165823988772,25.09704,5
Leaf Area,Betula papyrifera,45,248.8465473329526,45.2240299279689,745.6802094633863,18.9781716119276,4
Leaf Area,Betula pendula,113,556.6064767946117,21.21493333,736.3089773253237,1243.5663,6
Leaf Area,Betula pubescens,24,1343.9450309875,1247.5091485,547.8785732822013,707.2568446749999,1
Leaf Area,Bidens cernua,16,12.36286875,10.47465,8.690806600672442,11.535124999999997,1
Leaf Area,Bidens frondosa,12,2179.9698750000002,743.85,2691.811861829992,3739.703125,1
Leaf Area,Bidens tinctoria,21,5.7939380952380954,4.5478,4.770132805748305,4.0524000000000004,1
Leaf Area,Biserrula pelecinus,262,174.5104961832061,122.5,142.61138375452785,171.45,28
Leaf Area,Bistorta bistortoides,40,1358.8675,1234.9499999999998,727.3607620345188,632.2750000000002,6
Leaf Area,Bistorta vivipara,640,430.6013609890625,341.12705,329.3900977982624,363.275,59
Leaf Area,Blepharoneuron tricholepis,20,0.477745,0.46004999999999996,0.2450348793109817,0.3354250000000001,1
Leaf Area,Bothriochloa ischaemum,22,243.675,226.83499999999998,154.7889888033445,256.7925,1
Leaf Area,Botrychium biternatum,10,979.5699999999999,482.3,1489.708669542844,670.1500000000001,1
Leaf Area,Botrychium dissectum,12,1736.225,427.6,2824.450098732012,1064.8500000000001,3
Leaf Area,Botrychium lunaria,18,641.7138135777777,619.4073633,240.61334209675218,250.35320455,2
Leaf Area,Botrychium lunarioides,16,26.39375,26.1,10.211527391466307,18.924999999999997,0
Leaf Area,Bouteloua curtipendula,10,4.08076,4.07835,1.8759374351092961,1.9904250000000001,2
Leaf Area,Bouteloua gracilis,30,0.94906,0.867,0.5339157679918667,0.6333500000000001,2
Leaf Area,Bouteloua simplex,10,0.17939,0.12705,0.1362746120482054,0.20765000000000003,0
Leaf Area,Brachypodium pinnatum,23,1320.1801739130435,1415.925,541.4790206650881,768.4859999999998,0
Leaf Area,Brachypodium retusum,96,124.58007729274931,41.534000000000006,358.3707526121338,112.92059523809523,11
Leaf Area,Brickellia coulteri,11,4.31339623758788,4.31339623758788,0.6660666481238443,0.8597205802997205,1
Leaf Area,Briza media,10,341.37568888888893,293.775,162.45322197498675,145.1558333333332,1
Leaf Area,Bromus carinatus,72,10.47451388888889,9.153500000000001,4.62520958944384,7.04675,2
Leaf Area,Bromus ciliatus,24,7.714345833333334,6.8788,3.843369246872849,3.7447,4
Leaf Area,Bromus hordeaceus,205,43.982224173441736,32.15,47.310662087941665,61.706999999999994,15
Leaf Area,Bromus inermis,346,48.80774566473988,11.309999999999999,223.55859517997797,6.045000000000002,20
Leaf Area,Bromus rigidus,18,108.29055555555556,84.75,80.21851931349563,121.5025,1
Leaf Area,Bromus rubens,97,91.51175257731958,80.75,53.72455620668086,44.550000000000004,10
Leaf Area,Bromus tectorum,51,44.679536666666664,2.1927,65.29263744717375,83.61749999999999,7
Leaf Area,Broussonetia papyrifera,15,23.626166666666666,10.2593,23.123288246813818,27.37715,2
Leaf Area,Buddleja albiflora,15,14.642,11.925,11.84021360153608,14.0767,1
Leaf Area,Buglossoides arvensis,10,22.65,22.5,6.498076638513892,11.125,0
Leaf Area,Bupleurum falcatum,36,666.1771666666667,636.294,298.27229481384,388.89225,3
Leaf Area,Bupleurum fruticescens,12,15.738087301587301,0.4479166666666665,41.56306052970339,1.3148809523809553,2
Leaf Area,Bupleurum longifolium,10,4364.58,3909.25,1736.6311300266898,2049.2,1
Leaf Area,Bupleurum praealtum,20,276.291,264.835,185.87480361791913,319.2925,0
Leaf Area,CAPSELLA BURSA-PASTORIS,22,507.44772727272726,368.5,343.11896544343,582.835,0
Leaf Area,Cakile maritima subsp. maritima,21,377.57904761904763,336.27,139.65151269874457,226.76999999999998,0
Leaf Area,Calamagrostis canadensis,21,412.4560666666667,180,551.7374995570849,767.1027,2
Leaf Area,Calamagrostis canescens,11,386.7056747818182,268.1,216.29082478810813,371.99304825,0
Leaf Area,Calamagrostis lapponica,16,239.6704933375,240.96726,106.45250543008714,84.288361925,3
Leaf Area,Calamagrostis stricta,16,122.8765875,99.7393,71.78024572207292,79.64944999999999,3
Leaf Area,Calamagrostis varia,10,2563.4,2387.75,809.1569961660373,926.75,1
Leaf Area,Calicotome villosa,36,128.71294444444445,129.31900000000002,47.29059228940297,52.991249999999994,6
Leaf Area,Calliandra eriophylla,11,14.971056294125246,14.9710562941252,2.674842204792711,2.855733380302752,1
Leaf Area,Calluna vulgaris,49,1.0882878421481648,0.9364595,0.8566207101725795,0.4618485,10
Leaf Area,Caltha leptosepala,22,1851.6904545454545,1734.495,688.935710736753,788.1500000000001,2
Leaf Area,Calycanthus floridus,20,16.79656,15.827465,13.45887777688334,24.279617499999997,0
Leaf Area,Calystegia sepium,36,2017.368429230326,2267.005018,993.357646506525,1872.8350135,0
Leaf Area,Calystegia soldanella,58,652.5096551724138,523.4200000000001,343.24529980536585,357.2850000000001,8
Leaf Area,Campanula arvatica,10,0.2181333333333333,0.2041666666666665,0.05022913853556211,0.07316666666666677,0
Leaf Area,Campanula barbata,14,773.6598923928572,715.452484,446.79920610891753,594.8864141250002,1
Leaf Area,Campanula bononiensis,15,1142.6933333333334,1132.1,437.64296842234745,643.9000000000001,0
Leaf Area,Campanula micrantha,20,149.2327,151.337,33.46287698346522,28.129000000000005,6
Leaf Area,Campanula parryi,15,100.8285714285714,90.6,39.66253051093201,66.74999999999999,0
Leaf Area,Campanula patula,10,4.150122619047619,3.944025,1.969766154831428,2.0003482142857143,1
Leaf Area,Campanula persicifolia,21,307.9956190476191,269.326,120.7752558132154,69.41899999999998,6
Leaf Area,Campanula rapunculoides,10,2344.55,2321.75,924.1508850470973,1379.625,0
Leaf Area,Campanula rotundifolia,57,48.91102855139319,34.2201898,37.034015937715566,35.975,6
Leaf Area,Campanula scheuchzeri,40,57.8494769075,57.303736799999996,21.5608515011586,26.607964725000002,3
Leaf Area,Campanula trachelium,90,2308.777177777778,2157.824,1119.0551155476587,1333.4599999999998,5
Leaf Area,Camphorosma annua,20,8.107,7.26,3.453190896608679,4.057499999999999,1
Leaf Area,Campsis radicans,48,51.553027916666665,38.551204999999996,40.16110930393688,36.97234,8
Leaf Area,Cannabis sativa,10,3437.567,3861.5,1105.6661806556062,1653.5,0
Leaf Area,Cardamine amara,15,544.3972076533333,196.21142899999998,643.9523280436327,496.99114010000005,3
Leaf Area,Cardamine bellidifolia,38,15.153195499999999,13.467715,7.502097034456777,10.43949525,3
Leaf Area,Cardamine bulbifera,50,6392.87956,6279.149,2091.106480043297,2795.3140000000003,1
Leaf Area,Cardamine diphylla,11,591.2327272727273,37.9,1818.922302783112,39.705000000000005,1
Leaf Area,Cardamine enneaphyllos,20,15709.122,15819.789,2949.096569179289,3235.1690000000017,2
Leaf Area,Cardamine parviflora,10,106.50999999999999,98.5,40.12974651745953,27.775000000000006,2
Leaf Area,Carduus acanthoides,10,614.865,694,307.65914040090246,370.2525,1
Leaf Area,Carduus collinus,10,5853.3099999999995,5123.049999999999,4257.184729489666,3716.2749999999996,2
Leaf Area,Carduus defloratus,12,1144.4717425083334,875.9400497500001,790.8936096739752,1421.962864225,0
Leaf Area,Carduus pycnocephalus,100,14.87926,11.008,12.656098298201439,13.426000000000002,10
Leaf Area,Carex arenaria,10,75.99117563351929,2.920372258064515,231.01529162774295,0.9482656083617598,2
Leaf Area,Carex bigelowii,132,208.04289296363638,197.54375,102.0219178241031,124.92165,7
Leaf Area,Carex brevior,26,8.155729166653845,3.98435,18.463649603062752,1.3368500000000005,3
Leaf Area,Carex capillaris,10,48.081033332000004,48.068166665,11.366050324292678,8.708666670000007,3
Leaf Area,Carex caryophyllea,13,173.23036923076924,167.49,56.65910432726757,77.94399999999999,0
Leaf Area,Carex curvula,28,94.01352799964286,82.85467299999999,42.22219996140897,63.6311079175,1
Leaf Area,Carex dioica,16,44.68615237875,45.134279615,10.669829523826115,13.301960972499998,1
Leaf Area,Carex disticha,10,3796.39,3900.25,792.9209522742829,1124.875,0
Leaf Area,Carex duriuscula,10,0.95225,0.9263699999999999,0.24346996716455835,0.3021750000000001,0
Leaf Area,Carex ericetorum,10,117.09066667,112.45533335,19.346670441713844,10.732833299999996,3
Leaf Area,Carex firma,11,53.33718181818182,51.85666667,11.457896524616267,16.541999994999998,0
Leaf Area,Carex flacca,16,176.93357708333332,25.661,201.9278038935279,316.761075,1
Leaf Area,Carex foenea,18,243.8296,260,111.70331729758917,128.825,2
Leaf Area,Carex geophila,12,1.4171,1.3498999999999999,0.3340554417784841,0.5196749999999999,0
Leaf Area,Carex intumescens,16,9.450125,9.2315,2.828252791035483,3.6582500000000007,1
Leaf Area,Carex lacustris,16,52.3906375,51.927,14.08807850791465,19.76075,0
Leaf Area,Carex liparocarpos,10,342.2,304,142.9341728831065,204.75,1
Leaf Area,Carex macrolepis,40,854.14605,882.9195,183.07513247213492,181.93999999999994,8
Leaf Area,Carex michelii,10,557.8,519.25,176.7044299262346,172.75,1
Leaf Area,Carex mucronata,10,30.333366667,30.8925,5.561285735485371,3.0046666675000004,2
Leaf Area,Carex myosuroides,28,53.00654341689076,50.786166664999996,16.22716332220997,17.622083332499997,4
Leaf Area,Carex pairae,10,769.2,804.25,115.1125536160153,130.5,1
Leaf Area,Carex pensylvanica,135,4.530323148148148,4.2512,1.792196782402225,2.2517499999999995,9
Leaf Area,Carex pilosa,10,2180.299,2145.67,394.13096330055345,656.75,0
Leaf Area,Carex richardsonii,18,3.4519305555555557,2.93995,1.8428763387017404,2.5034625,2
Leaf Area,Carex rupestris,31,92.89689247354839,95.6,47.81165698747958,75.327666665,0
Leaf Area,Carex scabrata,10,12.449,12.66,4.210844333384933,6.152500000000002,0
Leaf Area,Carex scopulorum,19,564.2421052631579,566.6,103.22589746004996,136.74999999999994,1
Leaf Area,Carex sempervirens,15,102.26793333333333,128.9466667,85.01364690577317,135.96416665,0
Leaf Area,Carex siccata,33,2.7747301818181818,2.615246,1.2966914706166,1.263912,2
Leaf Area,Carex stenophylla,10,106.05,107.25,24.689685205679627,35.5,0
Leaf Area,Carex stricta,13,27.854861538461538,25.8792,9.732936877816691,9.1461,1
Leaf Area,Carex swanii,10,6.1108,6.416,1.0377733428408686,1.0099999999999998,2
Leaf Area,Carex sylvatica,40,978.78545,860.55,410.7978113917525,743.7292500000001,0
Leaf Area,Carex viridula,13,46.787418632478634,1.09925555555556,64.09666707038264,96.6784,1
Leaf Area,Carex woodii,32,5.25621875,5.2125,1.347075176539899,1.7582499999999994,2
Leaf Area,Carlina vulgaris,14,446.65018611111117,540.6427777777781,224.8812471668746,308.99750000000006,1
Leaf Area,Carpinus caroliniana,16,1307.5851020833338,1213.833333333335,1121.0064500623691,2491.359675,0
Leaf Area,Carpobrotus acinaciformis,45,1825.964,1683.54,662.3290690276933,728.0199999999998,3
Leaf Area,Carthamus lanatus,13,381.8961538461538,161.67,526.9611619075682,64.66999999999999,3
Leaf Area,Carum carvi,14,154.18401018571427,131.9736011,93.06829735227035,60.013690874999995,2
Leaf Area,Carya cordiformis,19,5306.8421052631575,4833.3,1533.9025828533604,1881.6000000000004,2
Leaf Area,Carya glabra,34,5823.980588235294,3872.95,9382.656399190606,3721.8,5
Leaf Area,Carya ovata,63,8386.855555555556,7142.3,5520.124942361645,5964.300000000001,2
Leaf Area,Carya texana,51,3223.056862745098,2847.3,1848.4335149801739,1922.35,3
Leaf Area,Carya tomentosa,81,6074.687283950617,5403.2,2808.6981559963915,3742.7,4
Leaf Area,Cassiope tetragona,41,5.5420320856097565,5.889,2.79569113531261,4.0556,2
Leaf Area,Castilleja austromontana,10,1.6176,1.635,0.24838775689992806,0.2786249999999999,0
Leaf Area,Castilleja integra,11,1.2806272727272727,1.3851,0.35283377981964564,0.3327500000000001,2
Leaf Area,Castilleja occidentalis,11,160.6,169.1,31.235204497489686,25.69999999999999,2
Leaf Area,Castilleja sulphurea,15,1.6125,1.47915,0.36118099489235117,0.5682499999999999,0
Leaf Area,Catalpa speciosa,40,228.171515,155.092295,245.86502515710023,303.611645,4
Leaf Area,Ceanothus fendleri,21,1.0073809523809525,0.9144,0.434730581646895,0.5176000000000001,1
Leaf Area,Cedrus atlantica,20,0.3235,0.30000000000000004,0.1937517402298758,0.27,0
Leaf Area,Cedrus deodara,20,0.3095,0.305,0.1518127308994799,0.20750000000000002,0
Leaf Area,Celtis ehrenbergiana,11,1.4777182669437183,1.45508633512255,0.7770218109908127,0.5570268120356194,2
Leaf Area,Celtis occidentalis,37,3904.1108108108106,3806.1,1573.4560876871906,2519.3,0
Leaf Area,Cenchrus spinifex,10,246,248.5,104.3706003730084,181.25,0
Leaf Area,Centaurea arenaria,10,111,79.75,89.85234801853785,80.375,1
Leaf Area,Centaurea diffusa,10,5.75287,5.1968,1.6403303915505696,2.046524999999999,1
Leaf Area,Centaurea jacea,268,1063.5813168905888,12.155000000000001,2606.2243699038227,970.4925000000001,54
Leaf Area,Centaurea nigra,11,52.02018181818182,4.065,158.8609132686944,1.3359999999999994,1
Leaf Area,Centaurea scabiosa subsp. sadleriana,15,4441.746666666667,4152.2,1835.78895685077,2271.05,1
Leaf Area,Centaurea solstitialis,15,1630.0866666666668,129.67,2366.78525567508,3305.0200000000004,1
Leaf Area,Centaurea sphaerocephala,37,1387.6743243243243,1019.07,983.2580540832959,1454.09,2
Leaf Area,Cephalanthera longifolia,41,1172.9822926829268,1043.367,551.8298947637417,832.3,0
Leaf Area,Cephalaria transsylvanica,10,1019.133,990.835,309.9793264450604,367.005,1
Leaf Area,Cerastium arvense,15,25.85463111111111,32,17.149871114099746,25.553799999999995,0
Leaf Area,Cerastium brachypetalum,10,41.165,32.33,16.41135193158145,18.832499999999996,2
Leaf Area,Cerastium cerastoides,30,12.0773952,10.935462,5.279897934437804,7.326598249999996,1
Leaf Area,Cerastium dubium,10,42.866,41.5,13.115434673188176,15.994999999999997,1
Leaf Area,Cerastium fontanum,28,84.64875957857143,81.45,38.008139586797974,56.41365837499999,0
Leaf Area,Cerastium glomeratum,10,95.667,95,12.257948033826867,20.747500000000002,0
Leaf Area,Cerastium holosteoides,10,116.633,109.83,48.68702497700092,42.417500000000004,2
Leaf Area,Cerastium latifolium,10,42.242766667,37.11166667,12.907950108650601,9.427416672500001,2
Leaf Area,Cerastium semidecandrum,20,27.1595,28.665,16.187476470212527,24.082499999999996,0
Leaf Area,Cerastium uniflorum,18,20.928277805555556,21.6236353,8.187755765786658,13.6104222975,0
Leaf Area,Cercis canadensis,85,4034.127854627451,125.04,5325.770436079722,7935.48807,9
Leaf Area,Cervaria rivini,10,7801.366,7226.165,2087.8838785196417,3164.584999999999,0
Leaf Area,Chaenactis douglasii,25,1.6648228,1.453581,0.7111587982202006,0.9989500000000002,2
Leaf Area,Chaetopappa ericoides,20,0.083765,0.07705000000000001,0.046538736270812196,0.059775,1
Leaf Area,Chamaecyparis obtusa,15,2.114646666666667,2.2862,1.1980463983780707,1.5943999999999998,0
Leaf Area,Chelidonium majus,10,4647.799,5009.5,1024.6810028432155,950.085000000001,2
Leaf Area,Chenopodium fremontii,21,6.334633333333334,5.7038,3.0509258652634177,3.0766,3
Leaf Area,Chenopodium leptophyllum,10,0.521625,0.5293749999999999,0.15505604945380952,0.21031249999999996,0
Leaf Area,Chenopodium vulvaria,21,8.097995238095239,2.6762,24.464596203176463,1.9745,1
Leaf Area,Cherleria obtusiloba,23,5.240909090909091,5.3,3.0476010074854694,5.6,0
Leaf Area,Cherleria sedoides,20,2.08790494,2.06559665,0.9717350015558035,1.3662131000000004,0
Leaf Area,Chilopsis linearis,28,17.602857142857143,1.605,83.18072919885297,1.5250000000000001,3
Leaf Area,Chionophila jamesii,11,359.53000000000003,352.6,65.29920443619508,34.700000000000045,4
Leaf Area,Chrysopogon gryllus,10,565.02,506.05,185.8273738954756,293.9,0
Leaf Area,Chrysopsis villosa,45,1.4058619333333333,1.317533,0.6132462558805912,0.872402,1
Leaf Area,Circaea alpina,12,7.083458333333334,5.945,4.059941061922929,6.110650000000001,1
Leaf Area,Circaea lutetiana,28,18.686202380952384,18.145000000000003,12.461128218590753,17.301500000000026,1
Leaf Area,Cirsium arvense,83,538.3794569661975,22.6,978.3130251893587,926.7185031,12
