taxon_name,trait_domain_name,data_source_id,n_records,source_taxon_median,source_taxon_log10_median,n_sources_for_taxon,other_source_median,cross_source_ratio,cross_source_log10_gap,cross_source_nearest_factor,cross_source_factor_relative_error,flag_cross_source_corroborated,n_source_taxon_groups,domain_log10_median,lwr_25_log10,upr_75_log10,iqr_log10,global_outlier_lwr,global_outlier_upr,flag_global_log_outlier,global_ratio_to_median,global_nearest_factor,suggested_scale_factor,diagnostic_reason,diagnostic_priority
Panicum virgatum,Leaf nitrogen content per unit mass,541,1,16.1,1.2068258760318498,7,1.7725,0.11009316770186334,0.9582396321767456,0.1,0.10093167701863331,TRUE,6839,0.41077723337720984,0.2600448931300618,1.1767946841963872,0.9167497910663254,-2.4902044800689143,3.927044057395363,FALSE,0.15993788819875776,0.1,0.1,cross_source_power_of_ten,high
Parapimpinella siifolia,Leaf nitrogen content per unit mass,224,1,30.7,1.4871383754771865,2,3.07,0.09999999999999999,1,0.1,1.3877787807814457e-16,TRUE,6839,0.41077723337720984,0.2600448931300618,1.1767946841963872,0.9167497910663254,-2.4902044800689143,3.927044057395363,FALSE,0.083876221498371345,0.1,0.1,cross_source_power_of_ten,high
Parapimpinella siifolia,Leaf nitrogen content per unit mass,297,1,3.07,0.48713837547718647,2,30.7,10,1,10,0,TRUE,6839,0.41077723337720984,0.2600448931300618,1.1767946841963872,0.9167497910663254,-2.4902044800689143,3.927044057395363,FALSE,0.8387622149837135,1,10,cross_source_power_of_ten,high
Parietaria pensylvanica,Leaf nitrogen content per unit mass,213,1,13.36,1.1258064581395268,2,1.336,0.1,1,0.1,0,TRUE,6839,0.41077723337720984,0.2600448931300618,1.1767946841963872,0.9167497910663254,-2.4902044800689143,3.927044057395363,FALSE,0.19273952095808386,0.1,0.1,cross_source_power_of_ten,high
Parietaria pensylvanica,Leaf nitrogen content per unit mass,297,1,1.336,0.1258064581395269,2,13.36,9.999999999999998,0.9999999999999999,10,1.7763568394002506e-16,TRUE,6839,0.41077723337720984,0.2600448931300618,1.1767946841963872,0.9167497910663254,-2.4902044800689143,3.927044057395363,FALSE,1.9273952095808384,1,10,cross_source_power_of_ten,high
Parnassia palustris,Leaf nitrogen content per unit mass,121,6,16.676599439728598,1.2221074974333597,4,1.848419416,0.1108391085772869,0.9553069756859275,0.1,0.10839108577286899,TRUE,6839,0.41077723337720984,0.2600448931300618,1.1767946841963872,0.9167497910663254,-2.4902044800689143,3.927044057395363,FALSE,0.15440797803571318,0.1,0.1,cross_source_power_of_ten,high
Parnassia palustris,Leaf nitrogen content per unit mass,155,5,21.2,1.3263358609287514,4,1.848419416,0.08718959509433963,1.0595353391813191,0.1,0.12810404905660377,TRUE,6839,0.41077723337720984,0.2600448931300618,1.1767946841963872,0.9167497910663254,-2.4902044800689143,3.927044057395363,FALSE,0.12146226415094341,0.1,0.1,cross_source_power_of_ten,high
Parnassia palustris,Leaf nitrogen content per unit mass,282,1,1.848419416,0.26680052174743224,4,16.676599439728598,9.022086272939582,0.9553069756859275,10,0.09779137270604181,TRUE,6839,0.41077723337720984,0.2600448931300618,1.1767946841963872,0.9167497910663254,-2.4902044800689143,3.927044057395363,FALSE,1.3930820990683643,1,10,cross_source_power_of_ten,high
Parnassia palustris,Leaf nitrogen content per unit mass,297,6,1.66765994395,0.22210749742740654,4,16.676599439728598,10.000000000137078,1.0000000000059532,10,1.3707790458283853e-11,TRUE,6839,0.41077723337720984,0.2600448931300618,1.1767946841963872,0.9167497910663254,-2.4902044800689143,3.927044057395363,FALSE,1.5440797803782977,1,10,cross_source_power_of_ten,high
Paspalum pubiflorum,Leaf nitrogen content per unit mass,213,1,35.94,1.555578072772955,2,3.594,0.1,1,0.1,0,TRUE,6839,0.41077723337720984,0.2600448931300618,1.1767946841963872,0.9167497910663254,-2.4902044800689143,3.927044057395363,FALSE,0.07164718976071231,0.1,0.1,cross_source_power_of_ten,high
Paspalum pubiflorum,Leaf nitrogen content per unit mass,297,1,3.594,0.555578072772955,2,35.94,10,1,10,0,TRUE,6839,0.41077723337720984,0.2600448931300618,1.1767946841963872,0.9167497910663254,-2.4902044800689143,3.927044057395363,FALSE,0.716471897607123,1,10,cross_source_power_of_ten,high
Pedicularis asplenifolia,Leaf nitrogen content per unit mass,541,1,28.15,1.449478399187365,3,2.815,0.1,1,0.1,0,TRUE,6839,0.41077723337720984,0.2600448931300618,1.1767946841963872,0.9167497910663254,-2.4902044800689143,3.927044057395363,FALSE,0.09147424511545295,0.1,0.1,cross_source_power_of_ten,high
Pedicularis hirsuta,Leaf nitrogen content per unit mass,155,5,36.53,1.5626496722119168,5,2.76775,0.07576649329318368,1.1205228127725155,0.1,0.2423350670681633,TRUE,6839,0.41077723337720984,0.2600448931300618,1.1767946841963872,0.9167497910663254,-2.4902044800689143,3.927044057395363,FALSE,0.07049000821242814,0.1,0.1,cross_source_power_of_ten,high
Pedicularis lapponica,Leaf nitrogen content per unit mass,155,7,36.7,1.5646660642520893,6,4.18,0.11389645776566756,0.9434897824770542,0.1,0.13896457765667558,TRUE,6839,0.41077723337720984,0.2600448931300618,1.1767946841963872,0.9167497910663254,-2.4902044800689143,3.927044057395363,FALSE,0.07016348773841961,0.1,0.1,cross_source_power_of_ten,high
Pedicularis pyrenaica,Leaf nitrogen content per unit mass,224,1,29.01,1.462547728802664,2,2.901,0.09999999999999999,1,0.1,1.3877787807814457e-16,TRUE,6839,0.41077723337720984,0.2600448931300618,1.1767946841963872,0.9167497910663254,-2.4902044800689143,3.927044057395363,FALSE,0.08876249569114099,0.1,0.1,cross_source_power_of_ten,high
Pedicularis pyrenaica,Leaf nitrogen content per unit mass,297,1,2.901,0.4625477288026641,2,29.01,10.000000000000002,1,10,1.7763568394002506e-16,TRUE,6839,0.41077723337720984,0.2600448931300618,1.1767946841963872,0.9167497910663254,-2.4902044800689143,3.927044057395363,FALSE,0.88762495691141,1,10,cross_source_power_of_ten,high
Pedicularis sylvatica,Leaf nitrogen content per unit mass,224,1,38.59,1.5864747785713966,2,3.859,0.09999999999999999,1,0.1,1.3877787807814457e-16,TRUE,6839,0.41077723337720984,0.2600448931300618,1.1767946841963872,0.9167497910663254,-2.4902044800689143,3.927044057395363,FALSE,0.06672713138118684,0.1,0.1,cross_source_power_of_ten,high
Pedicularis sylvatica,Leaf nitrogen content per unit mass,297,1,3.859,0.5864747785713966,2,38.59,10.000000000000002,1,10,1.7763568394002506e-16,TRUE,6839,0.41077723337720984,0.2600448931300618,1.1767946841963872,0.9167497910663254,-2.4902044800689143,3.927044057395363,FALSE,0.6672713138118684,1,10,cross_source_power_of_ten,high
Pediomelum argophyllum,Leaf nitrogen content per unit mass,213,1,29.2,1.4653828514484182,2,2.92,0.1,1,0.1,0,TRUE,6839,0.41077723337720984,0.2600448931300618,1.1767946841963872,0.9167497910663254,-2.4902044800689143,3.927044057395363,FALSE,0.08818493150684932,0.1,0.1,cross_source_power_of_ten,high
Pediomelum argophyllum,Leaf nitrogen content per unit mass,297,1,2.92,0.4653828514484183,2,29.2,10,1,10,0,TRUE,6839,0.41077723337720984,0.2600448931300618,1.1767946841963872,0.9167497910663254,-2.4902044800689143,3.927044057395363,FALSE,0.8818493150684932,1,10,cross_source_power_of_ten,high
Pediomelum esculentum,Leaf nitrogen content per unit mass,213,2,30.05,1.4778444763387584,2,3.005,0.09999999999999999,1,0.1,1.3877787807814457e-16,TRUE,6839,0.41077723337720984,0.2600448931300618,1.1767946841963872,0.9167497910663254,-2.4902044800689143,3.927044057395363,FALSE,0.08569051580698836,0.1,0.1,cross_source_power_of_ten,high
Pediomelum esculentum,Leaf nitrogen content per unit mass,297,2,3.005,0.4778444763387583,2,30.05,10,1,10,0,TRUE,6839,0.41077723337720984,0.2600448931300618,1.1767946841963872,0.9167497910663254,-2.4902044800689143,3.927044057395363,FALSE,0.8569051580698837,1,10,cross_source_power_of_ten,high
Pediomelum tenuiflorum,Leaf nitrogen content per unit mass,213,2,36.265,1.5594876817977652,2,3.6265,0.1,1,0.1,0,TRUE,6839,0.41077723337720984,0.2600448931300618,1.1767946841963872,0.9167497910663254,-2.4902044800689143,3.927044057395363,FALSE,0.07100510133737764,0.1,0.1,cross_source_power_of_ten,high
Pediomelum tenuiflorum,Leaf nitrogen content per unit mass,297,2,3.6265,0.5594876817977651,2,36.265,10,1,10,0,TRUE,6839,0.41077723337720984,0.2600448931300618,1.1767946841963872,0.9167497910663254,-2.4902044800689143,3.927044057395363,FALSE,0.7100510133737764,1,10,cross_source_power_of_ten,high
Pellaea glabella,Leaf nitrogen content per unit mass,213,1,16.79,1.2250506961380487,2,1.679,0.1,1,0.1,0,TRUE,6839,0.41077723337720984,0.2600448931300618,1.1767946841963872,0.9167497910663254,-2.4902044800689143,3.927044057395363,FALSE,0.15336509827278144,0.1,0.1,cross_source_power_of_ten,high
Pellaea glabella,Leaf nitrogen content per unit mass,297,1,1.679,0.2250506961380488,2,16.79,10,1,10,0,TRUE,6839,0.41077723337720984,0.2600448931300618,1.1767946841963872,0.9167497910663254,-2.4902044800689143,3.927044057395363,FALSE,1.5336509827278142,1,10,cross_source_power_of_ten,high
Penstemon bradburyi,Leaf nitrogen content per unit mass,270,1,2.11,0.3242824552976926,5,21.1,10.000000000000002,1,10,1.7763568394002506e-16,TRUE,6839,0.41077723337720984,0.2600448931300618,1.1767946841963872,0.9167497910663254,-2.4902044800689143,3.927044057395363,FALSE,1.2203791469194314,1,10,cross_source_power_of_ten,high
Penstemon bradburyi,Leaf nitrogen content per unit mass,297,3,2.11,0.3242824552976926,5,21.1,10.000000000000002,1,10,1.7763568394002506e-16,TRUE,6839,0.41077723337720984,0.2600448931300618,1.1767946841963872,0.9167497910663254,-2.4902044800689143,3.927044057395363,FALSE,1.2203791469194314,1,10,cross_source_power_of_ten,high
Penstemon cobaea,Leaf nitrogen content per unit mass,213,2,13.010000000000002,1.1142772965615864,2,1.301,0.09999999999999998,1,0.1,2.7755575615628914e-16,TRUE,6839,0.41077723337720984,0.2600448931300618,1.1767946841963872,0.9167497910663254,-2.4902044800689143,3.927044057395363,FALSE,0.19792467332820907,0.1,0.1,cross_source_power_of_ten,high
Penstemon cobaea,Leaf nitrogen content per unit mass,297,2,1.301,0.11427729656158624,2,13.010000000000002,10.000000000000002,1,10,1.7763568394002506e-16,TRUE,6839,0.41077723337720984,0.2600448931300618,1.1767946841963872,0.9167497910663254,-2.4902044800689143,3.927044057395363,FALSE,1.9792467332820909,1,10,cross_source_power_of_ten,high
Penstemon tubaeflorus,Leaf nitrogen content per unit mass,213,1,14.43,1.159266331093494,2,1.443,0.1,1,0.1,0,TRUE,6839,0.41077723337720984,0.2600448931300618,1.1767946841963872,0.9167497910663254,-2.4902044800689143,3.927044057395363,FALSE,0.17844767844767848,0.1,0.1,cross_source_power_of_ten,high
Penstemon tubaeflorus,Leaf nitrogen content per unit mass,297,1,1.443,0.15926633109349422,2,14.43,10,1,10,0,TRUE,6839,0.41077723337720984,0.2600448931300618,1.1767946841963872,0.9167497910663254,-2.4902044800689143,3.927044057395363,FALSE,1.7844767844767846,1,10,cross_source_power_of_ten,high
Penthorum sedoides,Leaf nitrogen content per unit mass,213,1,40.82,1.6108730003800518,2,4.082,0.09999999999999999,1,0.1,1.3877787807814457e-16,TRUE,6839,0.41077723337720984,0.2600448931300618,1.1767946841963872,0.9167497910663254,-2.4902044800689143,3.927044057395363,FALSE,0.06308182263596276,0.1,0.1,cross_source_power_of_ten,high
Penthorum sedoides,Leaf nitrogen content per unit mass,297,1,4.082,0.6108730003800517,2,40.82,10,1,10,0,TRUE,6839,0.41077723337720984,0.2600448931300618,1.1767946841963872,0.9167497910663254,-2.4902044800689143,3.927044057395363,FALSE,0.6308182263596277,1,10,cross_source_power_of_ten,high
Persea borbonia,Leaf nitrogen content per unit mass,208,2,16.4,1.2148438480476977,6,1.7149999999999999,0.10457317073170731,0.9805797236689086,0.1,0.04573170731707307,TRUE,6839,0.41077723337720984,0.2600448931300618,1.1767946841963872,0.9167497910663254,-2.4902044800689143,3.927044057395363,FALSE,0.15701219512195125,0.1,0.1,cross_source_power_of_ten,high
Persea borbonia,Leaf nitrogen content per unit mass,210,1,16.4,1.2148438480476977,6,1.7149999999999999,0.10457317073170731,0.9805797236689086,0.1,0.04573170731707307,TRUE,6839,0.41077723337720984,0.2600448931300618,1.1767946841963872,0.9167497910663254,-2.4902044800689143,3.927044057395363,FALSE,0.15701219512195125,0.1,0.1,cross_source_power_of_ten,high
Persea borbonia,Leaf nitrogen content per unit mass,270,1,1.64,0.21484384804769785,6,16.4,10,1,10,0,TRUE,6839,0.41077723337720984,0.2600448931300618,1.1767946841963872,0.9167497910663254,-2.4902044800689143,3.927044057395363,FALSE,1.5701219512195124,1,10,cross_source_power_of_ten,high
Persea borbonia,Leaf nitrogen content per unit mass,286,2,1.705,0.23172438332851655,6,16.4,9.618768328445746,0.9831194647191813,10,0.038123167155425366,TRUE,6839,0.41077723337720984,0.2600448931300618,1.1767946841963872,0.9167497910663254,-2.4902044800689143,3.927044057395363,FALSE,1.5102639296187683,1,10,cross_source_power_of_ten,high
Persea borbonia,Leaf nitrogen content per unit mass,297,2,1.7149999999999999,0.23426412437878927,6,16.4,9.56268221574344,0.9805797236689086,10,0.04373177842565603,TRUE,6839,0.41077723337720984,0.2600448931300618,1.1767946841963872,0.9167497910663254,-2.4902044800689143,3.927044057395363,FALSE,1.5014577259475221,1,10,cross_source_power_of_ten,high
Persea borbonia,Leaf nitrogen content per unit mass,541,1,16.4,1.2148438480476977,6,1.7149999999999999,0.10457317073170731,0.9805797236689086,0.1,0.04573170731707307,TRUE,6839,0.41077723337720984,0.2600448931300618,1.1767946841963872,0.9167497910663254,-2.4902044800689143,3.927044057395363,FALSE,0.15701219512195125,0.1,0.1,cross_source_power_of_ten,high
Persea lingue,Leaf nitrogen content per unit mass,206,1,1.01,0.004321373782642578,2,10.1,10,1,10,0,TRUE,6839,0.41077723337720984,0.2600448931300618,1.1767946841963872,0.9167497910663254,-2.4902044800689143,3.927044057395363,FALSE,2.5495049504950495,1,10,cross_source_power_of_ten,high
Persea lingue,Leaf nitrogen content per unit mass,210,1,10.1,1.0043213737826426,2,1.01,0.1,1,0.1,0,TRUE,6839,0.41077723337720984,0.2600448931300618,1.1767946841963872,0.9167497910663254,-2.4902044800689143,3.927044057395363,FALSE,0.25495049504950495,0.1,0.1,cross_source_power_of_ten,high
Persicaria maculosa,Leaf nitrogen content per unit mass,297,1,3.249,0.5117497113449828,3,28.380000000000003,8.73499538319483,0.9412626797764725,10,0.12650046168051698,TRUE,6839,0.41077723337720984,0.2600448931300618,1.1767946841963872,0.9167497910663254,-2.4902044800689143,3.927044057395363,FALSE,0.7925515543244075,1,10,cross_source_power_of_ten,high
Persicaria pensylvanica,Leaf nitrogen content per unit mass,213,1,38.83,1.5891673905460475,4,3.3265000000000002,0.08566829770795778,1.0671798627639795,0.1,0.14331702292042225,TRUE,6839,0.41077723337720984,0.2600448931300618,1.1767946841963872,0.9167497910663254,-2.4902044800689143,3.927044057395363,FALSE,0.06631470512490344,0.1,0.1,cross_source_power_of_ten,high
Persicaria pensylvanica,Leaf nitrogen content per unit mass,270,1,2.77,0.4424797690644486,4,27.7,10,1,10,0,TRUE,6839,0.41077723337720984,0.2600448931300618,1.1767946841963872,0.9167497910663254,-2.4902044800689143,3.927044057395363,FALSE,0.9296028880866427,1,10,cross_source_power_of_ten,high
Persicaria pensylvanica,Leaf nitrogen content per unit mass,297,2,3.3265000000000002,0.521987527782068,4,27.7,8.327070494513752,0.9204922412823804,10,0.16729295054862484,TRUE,6839,0.41077723337720984,0.2600448931300618,1.1767946841963872,0.9167497910663254,-2.4902044800689143,3.927044057395363,FALSE,0.7740868781001052,1,10,cross_source_power_of_ten,high
Persicaria pensylvanica,Leaf nitrogen content per unit mass,541,1,27.7,1.4424797690644486,4,3.3265000000000002,0.12009025270758124,0.9204922412823805,0.1,0.20090252707581233,TRUE,6839,0.41077723337720984,0.2600448931300618,1.1767946841963872,0.9167497910663254,-2.4902044800689143,3.927044057395363,FALSE,0.09296028880866426,0.1,0.1,cross_source_power_of_ten,high
Persicaria virginiana,Leaf nitrogen content per unit mass,213,1,29.66,1.4721711466923633,2,2.966,0.1,1,0.1,0,TRUE,6839,0.41077723337720984,0.2600448931300618,1.1767946841963872,0.9167497910663254,-2.4902044800689143,3.927044057395363,FALSE,0.08681726230613622,0.1,0.1,cross_source_power_of_ten,high
Persicaria virginiana,Leaf nitrogen content per unit mass,297,1,2.966,0.47217114669236326,2,29.66,10,1,10,0,TRUE,6839,0.41077723337720984,0.2600448931300618,1.1767946841963872,0.9167497910663254,-2.4902044800689143,3.927044057395363,FALSE,0.8681726230613621,1,10,cross_source_power_of_ten,high
Petalostemum,Leaf nitrogen content per unit mass,210,1,22.5,1.3521825181113625,3,2.35758544725,0.10478157543333333,0.9797150760459308,0.1,0.04781575433333324,TRUE,6839,0.41077723337720984,0.2600448931300618,1.1767946841963872,0.9167497910663254,-2.4902044800689143,3.927044057395363,FALSE,0.11444444444444445,0.1,0.1,cross_source_power_of_ten,high
Phalaris arundinacea,Leaf nitrogen content per unit mass,121,3,34.9132287140486,1.5429900134620123,5,2.94561242881826,0.0843695223075426,1.0738144098211524,0.1,0.156304776924574,TRUE,6839,0.41077723337720984,0.2600448931300618,1.1767946841963872,0.9167497910663254,-2.4902044800689143,3.927044057395363,FALSE,0.07375427867442852,0.1,0.1,cross_source_power_of_ten,high
Phegopteris connectilis,Leaf nitrogen content per unit mass,541,1,20.67506,1.3154467785694985,3,2.0675082742499997,0.10000010999968077,0.999999522277719,0.1,1.0999968076685906e-6,TRUE,6839,0.41077723337720984,0.2600448931300618,1.1767946841963872,0.9167497910663254,-2.4902044800689143,3.927044057395363,FALSE,0.12454619236897017,0.1,0.1,cross_source_power_of_ten,high
Phegopteris hexagonoptera,Leaf nitrogen content per unit mass,541,1,35.1648,1.5461081517041133,3,3.5164817582500003,0.10000005000028439,0.9999997828515782,0.1,5.000028438506554e-7,TRUE,6839,0.41077723337720984,0.2600448931300618,1.1767946841963872,0.9167497910663254,-2.4902044800689143,3.927044057395363,FALSE,0.07322663572663574,0.1,0.1,cross_source_power_of_ten,high
Phillyrea angustifolia,Leaf nitrogen content per unit mass,297,7,1.58,0.19865708695442263,6,14.955,9.4651898734177209,0.9761293304129143,10,0.05348101265822791,TRUE,6839,0.41077723337720984,0.2600448931300618,1.1767946841963872,0.9167497910663254,-2.4902044800689143,3.927044057395363,FALSE,1.629746835443038,1,10,cross_source_power_of_ten,high
Phillyrea latifolia,Leaf nitrogen content per unit mass,183,14,1.96,0.292256071356476,7,15.3945,7.854336734693878,0.8951095166039302,10,0.2145663265306122,TRUE,6839,0.41077723337720984,0.2600448931300618,1.1767946841963872,0.9167497910663254,-2.4902044800689143,3.927044057395363,FALSE,1.3137755102040818,1,10,cross_source_power_of_ten,high
Phillyrea latifolia,Leaf nitrogen content per unit mass,270,1,1.78,0.250420002308894,7,15.3945,8.648595505617978,0.9369455856515123,10,0.1351404494382022,TRUE,6839,0.41077723337720984,0.2600448931300618,1.1767946841963872,0.9167497910663254,-2.4902044800689143,3.927044057395363,FALSE,1.4466292134831462,1,10,cross_source_power_of_ten,high
Phillyrea latifolia,Leaf nitrogen content per unit mass,297,25,1.7,0.2304489213782739,7,15.3945,9.055588235294119,0.9569166665821324,10,0.09444117647058814,TRUE,6839,0.41077723337720984,0.2600448931300618,1.1767946841963872,0.9167497910663254,-2.4902044800689143,3.927044057395363,FALSE,1.5147058823529413,1,10,cross_source_power_of_ten,high
Phleum alpinum,Leaf nitrogen content per unit mass,155,7,25.4,1.404833716619938,4,3.153725,0.12416240157480316,0.9060098957911223,0.1,0.2416240157480315,TRUE,6839,0.41077723337720984,0.2600448931300618,1.1767946841963872,0.9167497910663254,-2.4902044800689143,3.927044057395363,FALSE,0.10137795275590553,0.1,0.1,cross_source_power_of_ten,high
